Start date;End date;grid load [MWh] Calculated resolutions;Grid load incl. hydro pumped storage [MWh] Calculated resolutions;Hydro pumped storage [MWh] Calculated resolutions;Residual load [MWh] Calculated resolutions
Jun 12, 2021 6:00 PM;Jun 12, 2021 7:00 PM;19,206.50;19,430.50;224.00;12,277.75
Jun 12, 2021 7:00 PM;Jun 12, 2021 8:00 PM;19,050.25;19,229.75;179.50;13,652.75
Jun 12, 2021 8:00 PM;Jun 12, 2021 9:00 PM;18,897.75;18,897.75;0.00;15,284.75
Jun 12, 2021 9:00 PM;Jun 12, 2021 10:00 PM;17,861.75;17,861.75;0.00;15,211.75
Jun 12, 2021 10:00 PM;Jun 12, 2021 11:00 PM;17,810.75;17,810.75;0.00;15,731.00
Jun 12, 2021 11:00 PM;Jun 13, 2021 12:00 AM;16,382.75;16,383.75;1.00;14,439.25
Jun 13, 2021 12:00 AM;Jun 13, 2021 1:00 AM;15,412.00;15,622.25;210.25;13,594.00
Jun 13, 2021 1:00 AM;Jun 13, 2021 2:00 AM;14,753.75;15,046.25;292.50;13,187.00
Jun 13, 2021 2:00 AM;Jun 13, 2021 3:00 AM;14,232.25;14,474.25;242.00;12,866.50
Jun 13, 2021 3:00 AM;Jun 13, 2021 4:00 AM;13,990.00;14,233.00;243.00;12,829.00
Jun 13, 2021 4:00 AM;Jun 13, 2021 5:00 AM;13,829.25;14,131.00;301.75;12,811.00
Jun 13, 2021 5:00 AM;Jun 13, 2021 6:00 AM;13,702.75;14,048.00;345.25;12,666.25
Jun 13, 2021 6:00 AM;Jun 13, 2021 7:00 AM;14,059.50;14,193.50;134.00;12,841.75
Jun 13, 2021 7:00 AM;Jun 13, 2021 8:00 AM;14,906.50;14,908.25;1.75;13,021.25
Jun 13, 2021 8:00 AM;Jun 13, 2021 9:00 AM;16,151.75;16,168.25;16.50;12,700.25
Jun 13, 2021 9:00 AM;Jun 13, 2021 10:00 AM;17,192.25;17,221.75;29.50;12,163.00
Jun 13, 2021 10:00 AM;Jun 13, 2021 11:00 AM;18,279.75;19,071.75;792.00;11,846.25
Jun 13, 2021 11:00 AM;Jun 13, 2021 12:00 PM;18,694.75;19,427.50;732.75;11,263.50
Jun 13, 2021 12:00 PM;Jun 13, 2021 1:00 PM;18,824.75;19,490.25;665.50;10,827.50
Jun 13, 2021 1:00 PM;Jun 13, 2021 2:00 PM;18,100.75;18,910.00;809.25;9,937.25
Jun 13, 2021 2:00 PM;Jun 13, 2021 3:00 PM;17,636.00;18,472.00;836.00;9,731.00
Jun 13, 2021 3:00 PM;Jun 13, 2021 4:00 PM;17,547.75;18,352.00;804.25;10,181.00
Jun 13, 2021 4:00 PM;Jun 13, 2021 5:00 PM;17,375.75;18,261.75;886.00;11,014.75
Jun 13, 2021 5:00 PM;Jun 13, 2021 6:00 PM;17,804.00;18,712.00;908.00;12,945.50
Jun 13, 2021 6:00 PM;Jun 13, 2021 7:00 PM;18,271.75;18,686.50;414.75;15,206.75
Jun 13, 2021 7:00 PM;Jun 13, 2021 8:00 PM;18,667.00;18,711.25;44.25;17,281.75
Jun 13, 2021 8:00 PM;Jun 13, 2021 9:00 PM;18,697.25;18,697.25;0.00;18,209.00
Jun 13, 2021 9:00 PM;Jun 13, 2021 10:00 PM;18,312.50;18,312.50;0.00;18,017.75
Jun 13, 2021 10:00 PM;Jun 13, 2021 11:00 PM;18,361.75;18,361.75;0.00;18,016.50
Jun 13, 2021 11:00 PM;Jun 14, 2021 12:00 AM;16,964.00;16,965.50;1.50;16,570.00
Jun 14, 2021 12:00 AM;Jun 14, 2021 1:00 AM;15,893.00;15,947.00;54.00;15,392.75
Jun 14, 2021 1:00 AM;Jun 14, 2021 2:00 AM;15,195.25;15,281.25;86.00;14,593.00
Jun 14, 2021 2:00 AM;Jun 14, 2021 3:00 AM;14,890.50;15,271.25;380.75;14,118.00
Jun 14, 2021 3:00 AM;Jun 14, 2021 4:00 AM;14,818.25;15,657.50;839.25;13,754.00
Jun 14, 2021 4:00 AM;Jun 14, 2021 5:00 AM;15,234.00;16,033.75;799.75;13,889.50
Jun 14, 2021 5:00 AM;Jun 14, 2021 6:00 AM;16,510.00;17,311.75;801.75;14,755.50
Jun 14, 2021 6:00 AM;Jun 14, 2021 7:00 AM;19,525.50;19,571.50;46.00;17,456.75
Jun 14, 2021 7:00 AM;Jun 14, 2021 8:00 AM;21,507.75;21,507.75;0.00;18,745.25
Jun 14, 2021 8:00 AM;Jun 14, 2021 9:00 AM;23,410.50;23,410.50;0.00;19,611.75
Jun 14, 2021 9:00 AM;Jun 14, 2021 10:00 AM;23,791.25;23,791.25;0.00;18,498.75
Jun 14, 2021 10:00 AM;Jun 14, 2021 11:00 AM;24,279.50;24,301.50;22.00;17,625.00
Jun 14, 2021 11:00 AM;Jun 14, 2021 12:00 PM;24,364.00;24,500.50;136.50;16,861.00
Jun 14, 2021 12:00 PM;Jun 14, 2021 1:00 PM;24,302.50;24,574.00;271.50;16,368.50
Jun 14, 2021 1:00 PM;Jun 14, 2021 2:00 PM;24,227.00;24,706.75;479.75;16,282.75
Jun 14, 2021 2:00 PM;Jun 14, 2021 3:00 PM;23,522.50;23,754.00;231.50;15,871.75
Jun 14, 2021 3:00 PM;Jun 14, 2021 4:00 PM;23,262.50;23,635.00;372.50;16,278.00
Jun 14, 2021 4:00 PM;Jun 14, 2021 5:00 PM;23,385.25;23,584.50;199.25;17,441.75
Jun 14, 2021 5:00 PM;Jun 14, 2021 6:00 PM;23,141.25;23,142.75;1.50;18,571.25
Jun 14, 2021 6:00 PM;Jun 14, 2021 7:00 PM;23,090.75;23,141.75;51.00;20,174.75
Jun 14, 2021 7:00 PM;Jun 14, 2021 8:00 PM;22,781.00;22,781.00;0.00;21,418.00
Jun 14, 2021 8:00 PM;Jun 14, 2021 9:00 PM;22,161.25;22,161.25;0.00;21,656.75
Jun 14, 2021 9:00 PM;Jun 14, 2021 10:00 PM;21,568.00;21,568.00;0.00;21,102.00
Jun 14, 2021 10:00 PM;Jun 14, 2021 11:00 PM;20,751.75;20,751.75;0.00;20,024.75
Jun 14, 2021 11:00 PM;Jun 15, 2021 12:00 AM;19,398.50;19,427.25;28.75;18,767.00
Jun 15, 2021 12:00 AM;Jun 15, 2021 1:00 AM;18,204.75;18,232.25;27.50;17,608.00
Jun 15, 2021 1:00 AM;Jun 15, 2021 2:00 AM;17,600.25;17,720.50;120.25;17,093.75
Jun 15, 2021 2:00 AM;Jun 15, 2021 3:00 AM;17,180.00;17,559.75;379.75;16,801.50
Jun 15, 2021 3:00 AM;Jun 15, 2021 4:00 AM;17,255.00;18,122.25;867.25;16,943.50
Jun 15, 2021 4:00 AM;Jun 15, 2021 5:00 AM;17,463.25;18,062.75;599.50;17,181.75
Jun 15, 2021 5:00 AM;Jun 15, 2021 6:00 AM;18,188.75;18,588.25;399.50;17,772.50
Jun 15, 2021 6:00 AM;Jun 15, 2021 7:00 AM;20,629.50;20,752.25;122.75;19,803.00
Jun 15, 2021 7:00 AM;Jun 15, 2021 8:00 AM;22,484.00;22,522.00;38.00;20,875.50
Jun 15, 2021 8:00 AM;Jun 15, 2021 9:00 AM;23,944.50;23,944.50;0.00;21,216.75
Jun 15, 2021 9:00 AM;Jun 15, 2021 10:00 AM;24,416.00;24,593.00;177.00;20,374.75
Jun 15, 2021 10:00 AM;Jun 15, 2021 11:00 AM;24,430.25;24,600.00;169.75;18,984.50
Jun 15, 2021 11:00 AM;Jun 15, 2021 12:00 PM;24,912.00;25,364.75;452.75;18,205.50
Jun 15, 2021 12:00 PM;Jun 15, 2021 1:00 PM;25,272.00;25,707.25;435.25;17,936.50
Jun 15, 2021 1:00 PM;Jun 15, 2021 2:00 PM;24,935.00;25,348.75;413.75;17,578.25
Jun 15, 2021 2:00 PM;Jun 15, 2021 3:00 PM;24,587.00;24,811.75;224.75;17,605.50
Jun 15, 2021 3:00 PM;Jun 15, 2021 4:00 PM;24,284.25;24,442.75;158.50;17,897.00
Jun 15, 2021 4:00 PM;Jun 15, 2021 5:00 PM;23,739.00;24,242.75;503.75;18,232.25
Jun 15, 2021 5:00 PM;Jun 15, 2021 6:00 PM;23,597.00;23,751.00;154.00;19,296.75
Jun 15, 2021 6:00 PM;Jun 15, 2021 7:00 PM;23,196.00;23,410.00;214.00;20,401.00
Jun 15, 2021 7:00 PM;Jun 15, 2021 8:00 PM;22,771.75;22,771.75;0.00;21,306.00
Jun 15, 2021 8:00 PM;Jun 15, 2021 9:00 PM;22,149.25;22,149.25;0.00;21,354.50
Jun 15, 2021 9:00 PM;Jun 15, 2021 10:00 PM;21,102.50;21,107.50;5.00;20,357.00
Jun 15, 2021 10:00 PM;Jun 15, 2021 11:00 PM;20,580.25;20,580.25;0.00;19,644.75
Jun 15, 2021 11:00 PM;Jun 16, 2021 12:00 AM;19,474.50;19,474.50;0.00;18,296.75
Jun 16, 2021 12:00 AM;Jun 16, 2021 1:00 AM;18,516.00;18,516.00;0.00;17,176.25
Jun 16, 2021 1:00 AM;Jun 16, 2021 2:00 AM;17,641.75;17,666.50;24.75;16,291.00
Jun 16, 2021 2:00 AM;Jun 16, 2021 3:00 AM;17,337.00;17,623.25;286.25;16,004.50
Jun 16, 2021 3:00 AM;Jun 16, 2021 4:00 AM;17,279.75;18,150.00;870.25;15,947.50
Jun 16, 2021 4:00 AM;Jun 16, 2021 5:00 AM;17,423.75;18,329.75;906.00;16,219.75
Jun 16, 2021 5:00 AM;Jun 16, 2021 6:00 AM;18,396.50;19,140.50;744.00;17,193.75
Jun 16, 2021 6:00 AM;Jun 16, 2021 7:00 AM;21,167.75;21,423.00;255.25;19,742.25
Jun 16, 2021 7:00 AM;Jun 16, 2021 8:00 AM;22,701.00;22,701.00;0.00;20,648.25
Jun 16, 2021 8:00 AM;Jun 16, 2021 9:00 AM;23,903.25;23,903.25;0.00;20,804.50
Jun 16, 2021 9:00 AM;Jun 16, 2021 10:00 AM;24,362.50;24,362.50;0.00;19,809.75
Jun 16, 2021 10:00 AM;Jun 16, 2021 11:00 AM;24,711.75;24,713.25;1.50;18,806.50
Jun 16, 2021 11:00 AM;Jun 16, 2021 12:00 PM;25,347.75;25,354.25;6.50;18,501.50
Jun 16, 2021 12:00 PM;Jun 16, 2021 1:00 PM;25,426.75;25,426.75;0.00;18,064.25
Jun 16, 2021 1:00 PM;Jun 16, 2021 2:00 PM;25,050.50;25,064.75;14.25;17,600.00
Jun 16, 2021 2:00 PM;Jun 16, 2021 3:00 PM;24,503.50;24,515.25;11.75;17,357.00
Jun 16, 2021 3:00 PM;Jun 16, 2021 4:00 PM;24,319.25;24,352.75;33.50;17,862.25
Jun 16, 2021 4:00 PM;Jun 16, 2021 5:00 PM;23,906.75;23,997.25;90.50;18,530.00
Jun 16, 2021 5:00 PM;Jun 16, 2021 6:00 PM;23,824.25;23,857.00;32.75;19,714.50
Jun 16, 2021 6:00 PM;Jun 16, 2021 7:00 PM;23,542.25;23,542.25;0.00;20,787.75
Jun 16, 2021 7:00 PM;Jun 16, 2021 8:00 PM;23,270.50;23,270.50;0.00;21,824.25
Jun 16, 2021 8:00 PM;Jun 16, 2021 9:00 PM;22,695.25;22,695.25;0.00;22,020.50
Jun 16, 2021 9:00 PM;Jun 16, 2021 10:00 PM;21,881.75;21,882.00;0.25;21,371.50
Jun 16, 2021 10:00 PM;Jun 16, 2021 11:00 PM;21,201.25;21,240.00;38.75;20,476.75
Jun 16, 2021 11:00 PM;Jun 17, 2021 12:00 AM;19,919.75;19,962.00;42.25;18,889.00
Jun 17, 2021 12:00 AM;Jun 17, 2021 1:00 AM;18,853.25;18,862.00;8.75;17,574.00
Jun 17, 2021 1:00 AM;Jun 17, 2021 2:00 AM;18,137.00;18,335.00;198.00;16,627.75
Jun 17, 2021 2:00 AM;Jun 17, 2021 3:00 AM;17,776.50;18,779.50;1,003.00;15,967.25
Jun 17, 2021 3:00 AM;Jun 17, 2021 4:00 AM;17,575.25;18,566.25;991.00;15,401.00
Jun 17, 2021 4:00 AM;Jun 17, 2021 5:00 AM;17,957.25;18,991.00;1,033.75;15,650.25
Jun 17, 2021 5:00 AM;Jun 17, 2021 6:00 AM;18,893.50;19,926.50;1,033.00;16,199.75
Jun 17, 2021 6:00 AM;Jun 17, 2021 7:00 AM;21,644.50;21,864.50;220.00;18,740.00
Jun 17, 2021 7:00 AM;Jun 17, 2021 8:00 AM;23,536.00;23,628.00;92.00;20,064.00
Jun 17, 2021 8:00 AM;Jun 17, 2021 9:00 AM;24,880.50;24,881.50;1.00;20,605.25
Jun 17, 2021 9:00 AM;Jun 17, 2021 10:00 AM;25,240.00;25,240.00;0.00;19,956.75
Jun 17, 2021 10:00 AM;Jun 17, 2021 11:00 AM;26,169.25;26,184.50;15.25;20,061.50
Jun 17, 2021 11:00 AM;Jun 17, 2021 12:00 PM;26,510.50;26,678.75;168.25;19,492.75
Jun 17, 2021 12:00 PM;Jun 17, 2021 1:00 PM;26,531.50;26,967.25;435.75;18,699.75
Jun 17, 2021 1:00 PM;Jun 17, 2021 2:00 PM;26,294.75;27,264.50;969.75;18,080.75
Jun 17, 2021 2:00 PM;Jun 17, 2021 3:00 PM;26,108.75;26,881.25;772.50;18,068.00
Jun 17, 2021 3:00 PM;Jun 17, 2021 4:00 PM;25,612.25;26,269.00;656.75;18,159.75
Jun 17, 2021 4:00 PM;Jun 17, 2021 5:00 PM;25,427.75;25,529.50;101.75;19,113.00
Jun 17, 2021 5:00 PM;Jun 17, 2021 6:00 PM;25,433.50;25,596.50;163.00;20,695.75
Jun 17, 2021 6:00 PM;Jun 17, 2021 7:00 PM;24,458.00;24,508.75;50.75;21,329.25
Jun 17, 2021 7:00 PM;Jun 17, 2021 8:00 PM;23,761.25;23,780.00;18.75;22,048.75
Jun 17, 2021 8:00 PM;Jun 17, 2021 9:00 PM;23,247.75;23,249.00;1.25;22,378.50
Jun 17, 2021 9:00 PM;Jun 17, 2021 10:00 PM;22,333.25;22,333.25;0.00;21,523.50
Jun 17, 2021 10:00 PM;Jun 17, 2021 11:00 PM;21,564.00;21,564.00;0.00;20,741.50
Jun 17, 2021 11:00 PM;Jun 18, 2021 12:00 AM;20,173.25;20,184.50;11.25;19,319.75
Jun 18, 2021 12:00 AM;Jun 18, 2021 1:00 AM;18,741.00;18,812.50;71.50;17,991.25
Jun 18, 2021 1:00 AM;Jun 18, 2021 2:00 AM;18,044.75;18,096.75;52.00;17,445.50
Jun 18, 2021 2:00 AM;Jun 18, 2021 3:00 AM;17,588.00;17,995.00;407.00;16,854.25
Jun 18, 2021 3:00 AM;Jun 18, 2021 4:00 AM;17,570.00;18,462.75;892.75;16,701.25
Jun 18, 2021 4:00 AM;Jun 18, 2021 5:00 AM;17,837.25;18,860.75;1,023.50;16,811.50
Jun 18, 2021 5:00 AM;Jun 18, 2021 6:00 AM;18,592.50;19,592.50;1,000.00;17,175.75
Jun 18, 2021 6:00 AM;Jun 18, 2021 7:00 AM;21,094.50;21,251.50;157.00;19,386.25
Jun 18, 2021 7:00 AM;Jun 18, 2021 8:00 AM;23,669.25;23,669.25;0.00;21,551.00
Jun 18, 2021 8:00 AM;Jun 18, 2021 9:00 AM;25,363.25;25,363.25;0.00;22,385.00
Jun 18, 2021 9:00 AM;Jun 18, 2021 10:00 AM;25,892.00;25,892.00;0.00;21,906.75
Jun 18, 2021 10:00 AM;Jun 18, 2021 11:00 AM;26,556.75;26,622.00;65.25;21,752.50
Jun 18, 2021 11:00 AM;Jun 18, 2021 12:00 PM;26,461.25;26,484.25;23.00;21,045.50
Jun 18, 2021 12:00 PM;Jun 18, 2021 1:00 PM;26,294.75;26,441.50;146.75;20,330.00
Jun 18, 2021 1:00 PM;Jun 18, 2021 2:00 PM;26,102.75;26,658.00;555.25;19,950.75
Jun 18, 2021 2:00 PM;Jun 18, 2021 3:00 PM;25,318.00;25,978.75;660.75;19,111.50
Jun 18, 2021 3:00 PM;Jun 18, 2021 4:00 PM;24,865.25;25,207.75;342.50;18,784.00
Jun 18, 2021 4:00 PM;Jun 18, 2021 5:00 PM;24,473.75;24,782.75;309.00;18,886.00
Jun 18, 2021 5:00 PM;Jun 18, 2021 6:00 PM;23,917.25;23,926.75;9.50;19,002.25
Jun 18, 2021 6:00 PM;Jun 18, 2021 7:00 PM;23,689.50;23,690.25;0.75;19,900.25
Jun 18, 2021 7:00 PM;Jun 18, 2021 8:00 PM;23,212.75;23,213.50;0.75;20,491.00
Jun 18, 2021 8:00 PM;Jun 18, 2021 9:00 PM;22,558.00;22,558.00;0.00;20,493.75
Jun 18, 2021 9:00 PM;Jun 18, 2021 10:00 PM;21,317.75;21,317.75;0.00;19,183.50
Jun 18, 2021 10:00 PM;Jun 18, 2021 11:00 PM;20,926.50;20,926.50;0.00;18,810.50
Jun 18, 2021 11:00 PM;Jun 19, 2021 12:00 AM;20,352.00;20,352.75;0.75;18,634.75
Jun 19, 2021 12:00 AM;Jun 19, 2021 1:00 AM;19,178.25;19,439.00;260.75;17,709.00
Jun 19, 2021 1:00 AM;Jun 19, 2021 2:00 AM;17,688.00;17,690.00;2.00;16,068.25
Jun 19, 2021 2:00 AM;Jun 19, 2021 3:00 AM;16,890.50;16,917.00;26.50;14,999.25
Jun 19, 2021 3:00 AM;Jun 19, 2021 4:00 AM;16,752.50;16,752.50;0.00;14,781.25
Jun 19, 2021 4:00 AM;Jun 19, 2021 5:00 AM;16,922.25;17,148.25;226.00;14,923.00
Jun 19, 2021 5:00 AM;Jun 19, 2021 6:00 AM;16,632.50;17,083.00;450.50;14,613.50
Jun 19, 2021 6:00 AM;Jun 19, 2021 7:00 AM;17,509.75;17,642.75;133.00;15,432.75
Jun 19, 2021 7:00 AM;Jun 19, 2021 8:00 AM;18,983.50;19,127.00;143.50;16,404.25
Jun 19, 2021 8:00 AM;Jun 19, 2021 9:00 AM;20,723.00;20,723.00;0.00;16,843.50
Jun 19, 2021 9:00 AM;Jun 19, 2021 10:00 AM;21,996.00;22,134.25;138.25;16,866.00
Jun 19, 2021 10:00 AM;Jun 19, 2021 11:00 AM;22,399.75;23,294.25;894.50;16,180.25
Jun 19, 2021 11:00 AM;Jun 19, 2021 12:00 PM;22,538.75;23,277.75;739.00;15,607.25
Jun 19, 2021 12:00 PM;Jun 19, 2021 1:00 PM;22,097.25;23,028.50;931.25;14,779.50
Jun 19, 2021 1:00 PM;Jun 19, 2021 2:00 PM;21,700.25;22,453.25;753.00;14,464.00
Jun 19, 2021 2:00 PM;Jun 19, 2021 3:00 PM;21,120.25;21,691.25;571.00;14,440.00
Jun 19, 2021 3:00 PM;Jun 19, 2021 4:00 PM;20,902.50;21,163.00;260.50;14,980.25
Jun 19, 2021 4:00 PM;Jun 19, 2021 5:00 PM;20,752.00;20,794.50;42.50;15,663.00
Jun 19, 2021 5:00 PM;Jun 19, 2021 6:00 PM;20,945.75;20,964.50;18.75;16,964.50
Jun 19, 2021 6:00 PM;Jun 19, 2021 7:00 PM;20,589.00;20,589.00;0.00;17,750.75
Jun 19, 2021 7:00 PM;Jun 19, 2021 8:00 PM;19,849.00;19,849.00;0.00;17,995.25
Jun 19, 2021 8:00 PM;Jun 19, 2021 9:00 PM;19,398.00;19,398.00;0.00;17,903.50
Jun 19, 2021 9:00 PM;Jun 19, 2021 10:00 PM;18,715.75;18,715.75;0.00;16,768.25
Jun 19, 2021 10:00 PM;Jun 19, 2021 11:00 PM;18,342.00;18,342.00;0.00;15,640.00
Jun 19, 2021 11:00 PM;Jun 20, 2021 12:00 AM;17,343.75;17,344.25;0.50;13,816.75
Jun 20, 2021 12:00 AM;Jun 20, 2021 1:00 AM;17,532.25;17,872.25;340.00;14,205.25
Jun 20, 2021 1:00 AM;Jun 20, 2021 2:00 AM;16,498.25;16,519.50;21.25;13,304.00
Jun 20, 2021 2:00 AM;Jun 20, 2021 3:00 AM;16,096.75;16,463.75;367.00;12,817.00
Jun 20, 2021 3:00 AM;Jun 20, 2021 4:00 AM;15,827.25;16,313.25;486.00;12,369.50
Jun 20, 2021 4:00 AM;Jun 20, 2021 5:00 AM;15,200.50;15,509.50;309.00;10,918.25
Jun 20, 2021 5:00 AM;Jun 20, 2021 6:00 AM;15,346.50;16,019.00;672.50;10,846.75
Jun 20, 2021 6:00 AM;Jun 20, 2021 7:00 AM;16,322.50;17,049.50;727.00;11,600.75
Jun 20, 2021 7:00 AM;Jun 20, 2021 8:00 AM;16,927.50;17,182.75;255.25;11,720.00
Jun 20, 2021 8:00 AM;Jun 20, 2021 9:00 AM;17,547.00;17,573.00;26.00;11,699.75
Jun 20, 2021 9:00 AM;Jun 20, 2021 10:00 AM;18,078.75;18,227.00;148.25;11,283.00
Jun 20, 2021 10:00 AM;Jun 20, 2021 11:00 AM;19,162.00;19,416.75;254.75;11,461.25
Jun 20, 2021 11:00 AM;Jun 20, 2021 12:00 PM;19,950.00;20,706.75;756.75;12,045.25
Jun 20, 2021 12:00 PM;Jun 20, 2021 1:00 PM;19,869.50;20,620.25;750.75;12,033.25
Jun 20, 2021 1:00 PM;Jun 20, 2021 2:00 PM;19,403.00;20,317.00;914.00;12,159.00
Jun 20, 2021 2:00 PM;Jun 20, 2021 3:00 PM;18,470.50;18,952.50;482.00;11,427.25
Jun 20, 2021 3:00 PM;Jun 20, 2021 4:00 PM;18,182.25;18,498.00;315.75;11,969.25
Jun 20, 2021 4:00 PM;Jun 20, 2021 5:00 PM;18,508.00;18,520.25;12.25;13,756.50
Jun 20, 2021 5:00 PM;Jun 20, 2021 6:00 PM;19,045.25;19,048.00;2.75;16,016.00
Jun 20, 2021 6:00 PM;Jun 20, 2021 7:00 PM;18,978.00;18,978.00;0.00;17,130.50
Jun 20, 2021 7:00 PM;Jun 20, 2021 8:00 PM;19,236.00;19,248.75;12.75;18,164.25
Jun 20, 2021 8:00 PM;Jun 20, 2021 9:00 PM;18,968.75;18,968.75;0.00;18,259.25
Jun 20, 2021 9:00 PM;Jun 20, 2021 10:00 PM;18,419.25;18,419.25;0.00;17,466.50
Jun 20, 2021 10:00 PM;Jun 20, 2021 11:00 PM;18,092.25;18,115.50;23.25;16,419.00
Jun 20, 2021 11:00 PM;Jun 21, 2021 12:00 AM;17,797.75;18,118.00;320.25;16,106.50
Jun 21, 2021 12:00 AM;Jun 21, 2021 1:00 AM;17,137.00;17,347.00;210.00;15,363.75
Jun 21, 2021 1:00 AM;Jun 21, 2021 2:00 AM;15,432.75;15,554.50;121.75;12,774.75
Jun 21, 2021 2:00 AM;Jun 21, 2021 3:00 AM;15,315.75;15,924.50;608.75;12,169.00
Jun 21, 2021 3:00 AM;Jun 21, 2021 4:00 AM;16,077.50;16,870.50;793.00;13,031.50
Jun 21, 2021 4:00 AM;Jun 21, 2021 5:00 AM;16,687.75;17,493.75;806.00;13,174.00
Jun 21, 2021 5:00 AM;Jun 21, 2021 6:00 AM;17,418.00;17,678.25;260.25;13,800.75
Jun 21, 2021 6:00 AM;Jun 21, 2021 7:00 AM;20,537.25;20,543.75;6.50;16,583.50
Jun 21, 2021 7:00 AM;Jun 21, 2021 8:00 AM;22,563.25;22,564.25;1.00;18,228.50
Jun 21, 2021 8:00 AM;Jun 21, 2021 9:00 AM;24,463.50;24,463.50;0.00;19,551.75
Jun 21, 2021 9:00 AM;Jun 21, 2021 10:00 AM;25,472.50;25,492.75;20.25;20,124.00
Jun 21, 2021 10:00 AM;Jun 21, 2021 11:00 AM;26,116.50;26,141.00;24.50;20,326.25
Jun 21, 2021 11:00 AM;Jun 21, 2021 12:00 PM;26,424.00;26,436.25;12.25;20,187.00
Jun 21, 2021 12:00 PM;Jun 21, 2021 1:00 PM;26,344.50;26,359.25;14.75;19,824.75
Jun 21, 2021 1:00 PM;Jun 21, 2021 2:00 PM;25,883.50;25,905.50;22.00;19,356.75
Jun 21, 2021 2:00 PM;Jun 21, 2021 3:00 PM;25,332.25;25,410.00;77.75;19,010.00
Jun 21, 2021 3:00 PM;Jun 21, 2021 4:00 PM;24,719.75;24,849.75;130.00;18,635.75
Jun 21, 2021 4:00 PM;Jun 21, 2021 5:00 PM;24,462.75;24,535.00;72.25;19,006.25
Jun 21, 2021 5:00 PM;Jun 21, 2021 6:00 PM;24,144.75;24,541.50;396.75;19,644.00
Jun 21, 2021 6:00 PM;Jun 21, 2021 7:00 PM;23,967.25;24,051.25;84.00;20,300.75
Jun 21, 2021 7:00 PM;Jun 21, 2021 8:00 PM;23,348.50;23,357.25;8.75;20,530.75
Jun 21, 2021 8:00 PM;Jun 21, 2021 9:00 PM;23,129.00;23,382.25;253.25;21,087.50
Jun 21, 2021 9:00 PM;Jun 21, 2021 10:00 PM;22,207.25;22,214.50;7.25;20,325.50
Jun 21, 2021 10:00 PM;Jun 21, 2021 11:00 PM;21,060.75;21,064.75;4.00;19,245.25
Jun 21, 2021 11:00 PM;Jun 22, 2021 12:00 AM;20,059.25;20,060.50;1.25;18,774.00
Jun 22, 2021 12:00 AM;Jun 22, 2021 1:00 AM;18,796.00;18,823.75;27.75;17,513.00
Jun 22, 2021 1:00 AM;Jun 22, 2021 2:00 AM;17,859.50;18,428.75;569.25;16,464.50
Jun 22, 2021 2:00 AM;Jun 22, 2021 3:00 AM;17,841.50;18,493.50;652.00;16,658.50
Jun 22, 2021 3:00 AM;Jun 22, 2021 4:00 AM;17,871.25;18,550.50;679.25;16,864.00
Jun 22, 2021 4:00 AM;Jun 22, 2021 5:00 AM;17,957.00;18,640.75;683.75;16,720.00
Jun 22, 2021 5:00 AM;Jun 22, 2021 6:00 AM;18,718.25;18,759.00;40.75;17,097.75
Jun 22, 2021 6:00 AM;Jun 22, 2021 7:00 AM;21,225.00;21,225.00;0.00;19,262.25
Jun 22, 2021 7:00 AM;Jun 22, 2021 8:00 AM;23,201.00;23,201.00;0.00;20,903.25
Jun 22, 2021 8:00 AM;Jun 22, 2021 9:00 AM;24,353.25;24,353.25;0.00;21,251.25
Jun 22, 2021 9:00 AM;Jun 22, 2021 10:00 AM;25,146.50;25,147.75;1.25;21,522.25
Jun 22, 2021 10:00 AM;Jun 22, 2021 11:00 AM;25,448.00;25,448.25;0.25;21,453.00
Jun 22, 2021 11:00 AM;Jun 22, 2021 12:00 PM;25,794.25;25,803.50;9.25;21,657.00
Jun 22, 2021 12:00 PM;Jun 22, 2021 1:00 PM;25,946.75;25,952.25;5.50;21,865.50
Jun 22, 2021 1:00 PM;Jun 22, 2021 2:00 PM;25,710.50;25,737.50;27.00;21,948.50
Jun 22, 2021 2:00 PM;Jun 22, 2021 3:00 PM;25,194.25;25,232.00;37.75;21,786.50
Jun 22, 2021 3:00 PM;Jun 22, 2021 4:00 PM;24,412.50;24,509.00;96.50;21,191.75
Jun 22, 2021 4:00 PM;Jun 22, 2021 5:00 PM;24,205.50;24,401.75;196.25;21,300.75
Jun 22, 2021 5:00 PM;Jun 22, 2021 6:00 PM;24,083.25;24,197.50;114.25;21,701.50
Jun 22, 2021 6:00 PM;Jun 22, 2021 7:00 PM;23,702.75;23,733.50;30.75;21,826.75
Jun 22, 2021 7:00 PM;Jun 22, 2021 8:00 PM;23,465.75;23,465.75;0.00;22,205.00
Jun 22, 2021 8:00 PM;Jun 22, 2021 9:00 PM;22,671.25;22,671.25;0.00;21,834.00
Jun 22, 2021 9:00 PM;Jun 22, 2021 10:00 PM;21,821.00;21,821.25;0.25;21,169.25
Jun 22, 2021 10:00 PM;Jun 22, 2021 11:00 PM;20,680.00;20,681.00;1.00;20,035.75
Jun 22, 2021 11:00 PM;Jun 23, 2021 12:00 AM;19,379.25;19,380.75;1.50;18,775.75
Jun 23, 2021 12:00 AM;Jun 23, 2021 1:00 AM;18,487.25;18,679.00;191.75;17,972.50
Jun 23, 2021 1:00 AM;Jun 23, 2021 2:00 AM;17,665.50;18,467.25;801.75;17,065.75
